,row_id,engagement_score
5368,94566,3
5369,94567,3
5370,94568,3
5371,94569,4
5372,94570,3
5373,94571,3
5374,94572,3
5375,94573,3
5376,94574,4
5377,94575,3
5378,94576,4
5379,94577,3
5380,94578,3
5381,94579,3
5382,94580,3
5383,94581,4
5384,94582,3
5385,94583,3
5386,94584,4
5387,94585,4
5388,94586,4
5389,94587,4
5390,94588,3
5391,94589,2
5392,94590,4
5393,94591,2
5394,94592,4
5395,94593,4
5396,94594,4
5397,94595,3
5398,94596,3
5399,94597,3
5400,94598,3
5401,94599,4
5402,94600,4
5403,94601,3
5404,94602,3
5405,94603,4
5406,94604,3
5407,94605,3
5408,94606,3
5409,94607,3
5410,94608,4
5411,94609,3
5412,94610,3
5413,94611,4
5414,94612,2
5415,94613,4
5416,94614,3
5417,94615,3
5418,94616,3
5419,94617,3
5420,94618,3
5421,94619,3
5422,94620,3
5423,94621,3
5424,94622,3
5425,94623,3
5426,94624,3
5427,94625,3
5428,94626,3
5429,94627,3
5430,94628,3
5431,94629,3
5432,94630,4
5433,94631,3
5434,94632,3
5435,94633,3
5436,94634,4
5437,94635,4
5438,94636,3
5439,94637,2
5440,94638,4
5441,94639,3
5442,94640,3
5443,94641,3
5444,94642,4
5445,94643,3
5446,94644,3
5447,94645,3
5448,94646,3
5449,94647,3
5450,94648,3
5451,94649,4
5452,94650,4
5453,94651,3
5454,94652,4
5455,94653,3
5456,94654,3
5457,94655,3
5458,94656,3
5459,94657,4
5460,94658,2
5461,94659,3
5462,94660,3
5463,94661,2
5464,94662,3
5465,94663,3
5466,94664,3
5467,94665,3
5468,94666,3
5469,94667,2
5470,94668,3
5471,94669,4
5472,94670,3
5473,94671,2
5474,94672,3
5475,94673,4
5476,94674,4
5477,94675,3
5478,94676,4
5479,94677,3
5480,94678,3
5481,94679,3
5482,94680,4
5483,94681,3
5484,94682,3
5485,94683,4
5486,94684,3
5487,94685,4
5488,94686,4
5489,94687,1
5490,94688,4
5491,94689,4
5492,94690,3
5493,94691,3
5494,94692,3
5495,94693,3
5496,94694,4
5497,94695,3
5498,94696,4
5499,94697,3
5500,94698,4
5501,94699,3
5502,94700,4
5503,94701,3
5504,94702,1
5505,94703,3
5506,94704,3
5507,94705,4
5508,94706,3
5509,94707,3
5510,94708,3
5511,94709,3
5512,94710,3
5513,94711,3
5514,94712,3
5515,94713,4
5516,94714,3
5517,94715,3
5518,94716,3
5519,94717,2
5520,94718,3
5521,94719,4
5522,94720,4
5523,94721,3
5524,94722,3
5525,94723,4
5526,94724,4
5527,94725,3
5528,94726,4
5529,94727,2
5530,94728,3
5531,94729,4
5532,94730,3
5533,94731,3
5534,94732,3
5535,94733,2
5536,94734,3
5537,94735,4
5538,94736,3
5539,94737,3
5540,94738,4
5541,94739,3
5542,94740,4
5543,94741,3
5544,94742,3
5545,94743,2
5546,94744,4
5547,94745,3
5548,94746,3
5549,94747,4
5550,94748,4
5551,94749,4
5552,94750,3
5553,94751,3
5554,94752,3
5555,94753,3
5556,94754,3
5557,94755,3
5558,94756,4
5559,94757,3
5560,94758,2
5561,94759,3
5562,94760,3
5563,94761,2
5564,94762,4
5565,94763,2
5566,94764,3
5567,94765,3
5568,94766,3
5569,94767,3
5570,94768,3
5571,94769,3
5572,94770,2
5573,94771,4
5574,94772,3
5575,94773,3
5576,94774,3
5577,94775,4
5578,94776,2
5579,94777,4
5580,94778,3
5581,94779,4
5582,94780,3
5583,94781,4
5584,94782,2
5585,94783,4
5586,94784,4
5587,94785,4
5588,94786,3
5589,94787,3
5590,94788,4
5591,94789,2
5592,94790,3
5593,94791,2
5594,94792,3
5595,94793,1
5596,94794,4
5597,94795,3
5598,94796,1
5599,94797,4
5600,94798,2
5601,94799,3
5602,94800,3
5603,94801,2
5604,94802,2
5605,94803,3
5606,94804,4
5607,94805,4
5608,94806,2
5609,94807,4
5610,94808,2
5611,94809,3
5612,94810,3
5613,94811,4
5614,94812,3
5615,94813,3
5616,94814,3
5617,94815,4
5618,94816,4
5619,94817,3
5620,94818,3
5621,94819,4
5622,94820,2
5623,94821,3
5624,94822,4
5625,94823,3
5626,94824,3
5627,94825,4
5628,94826,3
5629,94827,3
5630,94828,4
5631,94829,4
5632,94830,3
5633,94831,3
5634,94832,3
5635,94833,3
5636,94834,2
5637,94835,3
5638,94836,4
5639,94837,2
5640,94838,4
5641,94839,3
5642,94840,3
5643,94841,2
5644,94842,3
5645,94843,3
5646,94844,2
5647,94845,4
5648,94846,3
5649,94847,4
5650,94848,4
5651,94849,3
5652,94850,3
5653,94851,3
5654,94852,4
5655,94853,3
5656,94854,3
5657,94855,1
5658,94856,3
5659,94857,4
5660,94858,4
5661,94859,3
5662,94860,3
5663,94861,3
5664,94862,4
5665,94863,3
5666,94864,3
5667,94865,4
5668,94866,3
5669,94867,3
5670,94868,4
5671,94869,3
5672,94870,4
5673,94871,3
5674,94872,2
5675,94873,3
5676,94874,3
5677,94875,3
5678,94876,3
5679,94877,3
5680,94878,2
5681,94879,3
5682,94880,3
5683,94881,3
5684,94882,4
5685,94883,3
5686,94884,3
5687,94885,3
5688,94886,3
5689,94887,2
5690,94888,3
5691,94889,3
5692,94890,3
5693,94891,3
5694,94892,3
5695,94893,3
5696,94894,3
5697,94895,4
5698,94896,4
5699,94897,3
5700,94898,4
5701,94899,2
5702,94900,4
5703,94901,3
5704,94902,4
5705,94903,3
5706,94904,3
5707,94905,3
5708,94906,3
5709,94907,2
5710,94908,3
5711,94909,3
5712,94910,3
5713,94911,4
5714,94912,2
5715,94913,2
5716,94914,3
5717,94915,4
5718,94916,4
5719,94917,4
5720,94918,3
5721,94919,3
5722,94920,3
5723,94921,2
5724,94922,3
5725,94923,3
5726,94924,3
5727,94925,4
5728,94926,2
5729,94927,3
5730,94928,2
5731,94929,3
5732,94930,3
5733,94931,4
5734,94932,4
5735,94933,4
5736,94934,3
5737,94935,3
5738,94936,2
5739,94937,1
5740,94938,4
5741,94939,4
5742,94940,4
5743,94941,3
5744,94942,3
5745,94943,3
5746,94944,2
5747,94945,3
5748,94946,2
5749,94947,3
5750,94948,4
5751,94949,4
5752,94950,4
5753,94951,4
5754,94952,3
5755,94953,3
5756,94954,3
5757,94955,4
5758,94956,3
5759,94957,4
5760,94958,4
5761,94959,3
5762,94960,4
5763,94961,3
5764,94962,4
5765,94963,2
5766,94964,3
5767,94965,3
5768,94966,3
5769,94967,3
5770,94968,4
5771,94969,4
5772,94970,3
5773,94971,3
5774,94972,4
5775,94973,3
5776,94974,3
5777,94975,2
5778,94976,3
5779,94977,3
5780,94978,3
5781,94979,2
5782,94980,3
5783,94981,3
5784,94982,3
5785,94983,4
5786,94984,4
5787,94985,4
5788,94986,1
5789,94987,4
5790,94988,3
5791,94989,3
5792,94990,3
5793,94991,3
5794,94992,3
5795,94993,3
5796,94994,3
5797,94995,3
5798,94996,4
5799,94997,3
5800,94998,4
5801,94999,4
5802,95000,3
5803,95001,4
5804,95002,2
5805,95003,4
5806,95004,3
5807,95005,3
5808,95006,3
5809,95007,4
5810,95008,3
5811,95009,4
5812,95010,3
5813,95011,3
5814,95012,3
5815,95013,3
5816,95014,3
5817,95015,3
5818,95016,4
5819,95017,3
5820,95018,3
5821,95019,4
5822,95020,2
5823,95021,2
5824,95022,3
5825,95023,3
5826,95024,3
5827,95025,3
5828,95026,4
5829,95027,4
5830,95028,3
5831,95029,4
5832,95030,3
5833,95031,4
5834,95032,2
5835,95033,2
5836,95034,3
5837,95035,3
5838,95036,4
5839,95037,2
5840,95038,4
5841,95039,3
5842,95040,4
5843,95041,4
5844,95042,3
5845,95043,3
5846,95044,3
5847,95045,3
5848,95046,3
5849,95047,3
5850,95048,3
5851,95049,3
5852,95050,2
5853,95051,4
5854,95052,4
5855,95053,4
5856,95054,3
5857,95055,2
5858,95056,3
5859,95057,3
5860,95058,2
5861,95059,4
5862,95060,3
5863,95061,2
5864,95062,3
5865,95063,3
5866,95064,3
5867,95065,2
5868,95066,4
5869,95067,4
5870,95068,2
5871,95069,3
5872,95070,4
5873,95071,3
5874,95072,4
5875,95073,2
5876,95074,3
5877,95075,3
5878,95076,3
5879,95077,4
5880,95078,3
5881,95079,4
5882,95080,3
5883,95081,3
5884,95082,3
5885,95083,3
5886,95084,3
5887,95085,3
5888,95086,4
5889,95087,3
5890,95088,4
5891,95089,4
5892,95090,2
5893,95091,3
5894,95092,3
5895,95093,3
5896,95094,3
5897,95095,4
5898,95096,4
5899,95097,2
5900,95098,3
5901,95099,3
5902,95100,4
5903,95101,3
5904,95102,4
5905,95103,3
5906,95104,3
5907,95105,3
5908,95106,3
5909,95107,3
5910,95108,3
5911,95109,2
5912,95110,4
5913,95111,3
5914,95112,4
5915,95113,4
5916,95114,3
5917,95115,3
5918,95116,4
5919,95117,3
5920,95118,3
5921,95119,3
5922,95120,4
5923,95121,4
5924,95122,3
5925,95123,3
5926,95124,4
5927,95125,3
5928,95126,3
5929,95127,2
5930,95128,3
5931,95129,3
5932,95130,3
5933,95131,3
5934,95132,2
5935,95133,3
5936,95134,3
5937,95135,3
5938,95136,3
5939,95137,4
5940,95138,3
5941,95139,4
5942,95140,2
5943,95141,3
5944,95142,2
5945,95143,2
5946,95144,3
5947,95145,2
5948,95146,3
5949,95147,3
5950,95148,3
5951,95149,3
5952,95150,4
5953,95151,3
5954,95152,2
5955,95153,4
5956,95154,3
5957,95155,2
5958,95156,3
5959,95157,3
5960,95158,4
5961,95159,3
5962,95160,3
5963,95161,3
5964,95162,4
5965,95163,3
5966,95164,3
5967,95165,3
5968,95166,3
5969,95167,4
5970,95168,3
5971,95169,4
5972,95170,4
5973,95171,4
5974,95172,3
5975,95173,3
5976,95174,3
5977,95175,3
5978,95176,3
5979,95177,3
5980,95178,3
5981,95179,2
5982,95180,3
5983,95181,4
5984,95182,3
5985,95183,3
5986,95184,4
5987,95185,2
5988,95186,3
5989,95187,3
5990,95188,3
5991,95189,4
5992,95190,3
5993,95191,3
5994,95192,3
5995,95193,4
5996,95194,3
5997,95195,4
5998,95196,4
5999,95197,3
6000,95198,4
6001,95199,3
6002,95200,4
6003,95201,3
6004,95202,3
6005,95203,2
6006,95204,4
6007,95205,3
6008,95206,3
6009,95207,3
6010,95208,3
6011,95209,3
6012,95210,3
6013,95211,2
6014,95212,3
6015,95213,3
6016,95214,2
6017,95215,3
6018,95216,4
6019,95217,3
6020,95218,2
6021,95219,4
6022,95220,2
6023,95221,4
6024,95222,3
6025,95223,4
6026,95224,3
6027,95225,4
6028,95226,4
6029,95227,2
6030,95228,3
6031,95229,4
6032,95230,3
6033,95231,3
6034,95232,3
6035,95233,3
6036,95234,3
6037,95235,3
6038,95236,2
6039,95237,4
6040,95238,3
6041,95239,3
6042,95240,3
6043,95241,3
6044,95242,3
6045,95243,3
6046,95244,4
6047,95245,4
6048,95246,4
6049,95247,4
6050,95248,4
6051,95249,3
6052,95250,4
6053,95251,3
6054,95252,4
6055,95253,3
6056,95254,3
6057,95255,2
6058,95256,4
6059,95257,3
6060,95258,4
6061,95259,3
6062,95260,2
6063,95261,2
6064,95262,3
6065,95263,3
6066,95264,3
6067,95265,4
6068,95266,3
6069,95267,4
6070,95268,3
6071,95269,2
6072,95270,2
6073,95271,4
6074,95272,4
6075,95273,4
6076,95274,3
6077,95275,4
6078,95276,3
6079,95277,3
6080,95278,3
6081,95279,3
6082,95280,4
6083,95281,4
6084,95282,3
6085,95283,3
6086,95284,3
6087,95285,3
6088,95286,2
6089,95287,3
6090,95288,3
6091,95289,3
6092,95290,3
6093,95291,3
6094,95292,4
6095,95293,3
6096,95294,3
6097,95295,3
6098,95296,3
6099,95297,3
6100,95298,4
6101,95299,3
6102,95300,3
6103,95301,3
6104,95302,3
6105,95303,3
6106,95304,4
6107,95305,4
6108,95306,3
6109,95307,3
6110,95308,3
6111,95309,2
6112,95310,2
6113,95311,3
6114,95312,1
6115,95313,4
6116,95314,3
6117,95315,3
6118,95316,2
6119,95317,3
6120,95318,3
6121,95319,4
6122,95320,4
6123,95321,3
6124,95322,4
6125,95323,4
6126,95324,3
6127,95325,2
6128,95326,4
6129,95327,4
6130,95328,2
6131,95329,3
6132,95330,3
6133,95331,3
6134,95332,4
6135,95333,3
6136,95334,4
6137,95335,2
6138,95336,3
6139,95337,3
6140,95338,4
6141,95339,3
6142,95340,2
6143,95341,4
6144,95342,3
6145,95343,2
6146,95344,3
6147,95345,4
6148,95346,4
6149,95347,3
6150,95348,4
6151,95349,3
6152,95350,3
6153,95351,3
6154,95352,4
6155,95353,4
6156,95354,2
6157,95355,2
6158,95356,3
6159,95357,4
6160,95358,4
6161,95359,3
6162,95360,4
6163,95361,2
6164,95362,4
6165,95363,3
6166,95364,4
6167,95365,4
6168,95366,2
6169,95367,4
6170,95368,3
6171,95369,4
6172,95370,4
6173,95371,4
6174,95372,3
6175,95373,3
6176,95374,3
6177,95375,4
6178,95376,4
6179,95377,3
6180,95378,3
6181,95379,3
6182,95380,2
6183,95381,3
6184,95382,2
6185,95383,3
6186,95384,4
6187,95385,4
6188,95386,4
6189,95387,3
6190,95388,3
6191,95389,3
6192,95390,2
6193,95391,3
6194,95392,3
6195,95393,4
6196,95394,3
6197,95395,3
6198,95396,3
6199,95397,3
6200,95398,3
6201,95399,3
6202,95400,2
6203,95401,3
6204,95402,3
6205,95403,3
6206,95404,3
6207,95405,4
6208,95406,4
6209,95407,4
6210,95408,3
6211,95409,3
6212,95410,2
6213,95411,4
6214,95412,3
6215,95413,4
6216,95414,3
6217,95415,3
6218,95416,2
6219,95417,3
6220,95418,4
6221,95419,3
6222,95420,4
6223,95421,4
6224,95422,3
6225,95423,4
6226,95424,3
6227,95425,3
6228,95426,3
6229,95427,3
6230,95428,3
6231,95429,4
6232,95430,4
6233,95431,3
6234,95432,4
6235,95433,3
6236,95434,4
6237,95435,3
6238,95436,4
6239,95437,4
6240,95438,3
6241,95439,3
6242,95440,4
6243,95441,3
6244,95442,3
6245,95443,2
6246,95444,3
6247,95445,3
6248,95446,3
6249,95447,3
6250,95448,3
6251,95449,4
6252,95450,4
6253,95451,3
6254,95452,4
6255,95453,3
6256,95454,4
6257,95455,4
6258,95456,3
6259,95457,3
6260,95458,2
6261,95459,3
6262,95460,4
6263,95461,4
6264,95462,3
6265,95463,3
6266,95464,3
6267,95465,2
6268,95466,3
6269,95467,3
6270,95468,3
6271,95469,2
6272,95470,4
6273,95471,3
6274,95472,4
6275,95473,3
6276,95474,3
6277,95475,4
6278,95476,4
6279,95477,4
6280,95478,2
6281,95479,3
6282,95480,4
6283,95481,3
6284,95482,3
6285,95483,4
6286,95484,4
6287,95485,4
6288,95486,3
6289,95487,4
6290,95488,4
6291,95489,3
6292,95490,3
6293,95491,3
6294,95492,4
6295,95493,2
6296,95494,2
6297,95495,3
6298,95496,3
6299,95497,4
6300,95498,3
6301,95499,3
6302,95500,3
6303,95501,3
6304,95502,3
6305,95503,4
6306,95504,4
6307,95505,4
6308,95506,3
6309,95507,3
6310,95508,3
6311,95509,3
6312,95510,3
6313,95511,3
6314,95512,4
6315,95513,3
6316,95514,4
6317,95515,3
6318,95516,3
6319,95517,3
6320,95518,3
6321,95519,3
6322,95520,3
6323,95521,4
6324,95522,2
6325,95523,4
6326,95524,4
6327,95525,3
6328,95526,3
6329,95527,3
6330,95528,3
6331,95529,3
6332,95530,3
6333,95531,3
6334,95532,4
6335,95533,4
6336,95534,4
6337,95535,2
6338,95536,3
6339,95537,3
6340,95538,4
6341,95539,3
6342,95540,4
6343,95541,3
6344,95542,2
6345,95543,3
6346,95544,3
6347,95545,3
6348,95546,3
6349,95547,3
6350,95548,3
6351,95549,3
6352,95550,3
6353,95551,3
6354,95552,3
6355,95553,3
6356,95554,3
6357,95555,3
6358,95556,4
6359,95557,2
6360,95558,4
6361,95559,3
6362,95560,2
6363,95561,3
6364,95562,3
6365,95563,3
6366,95564,4
6367,95565,4
6368,95566,4
6369,95567,3
6370,95568,3
6371,95569,3
6372,95570,3
6373,95571,4
6374,95572,4
6375,95573,3
6376,95574,3
6377,95575,3
6378,95576,3
6379,95577,3
6380,95578,3
6381,95579,2
6382,95580,2
6383,95581,3
6384,95582,4
6385,95583,3
6386,95584,3
6387,95585,3
6388,95586,3
6389,95587,3
6390,95588,4
6391,95589,4
6392,95590,3
6393,95591,3
6394,95592,4
6395,95593,4
6396,95594,4
6397,95595,4
6398,95596,3
6399,95597,2
6400,95598,3
6401,95599,3
6402,95600,4
6403,95601,3
6404,95602,4
6405,95603,4
6406,95604,3
6407,95605,4
6408,95606,3
6409,95607,3
6410,95608,2
6411,95609,2
6412,95610,3
6413,95611,3
6414,95612,4
6415,95613,3
6416,95614,3
6417,95615,3
6418,95616,3
6419,95617,3
6420,95618,3
6421,95619,3
6422,95620,4
6423,95621,3
6424,95622,4
6425,95623,3
6426,95624,4
6427,95625,3
6428,95626,3
6429,95627,3
6430,95628,3
6431,95629,3
6432,95630,3
6433,95631,3
6434,95632,4
6435,95633,2
6436,95634,4
6437,95635,3
6438,95636,3
6439,95637,3
6440,95638,2
6441,95639,4
6442,95640,4
6443,95641,2
6444,95642,3
6445,95643,3
6446,95644,2
6447,95645,2
6448,95646,4
6449,95647,3
6450,95648,3
6451,95649,3
6452,95650,4
6453,95651,3
6454,95652,4
6455,95653,3
6456,95654,4
6457,95655,2
6458,95656,4
6459,95657,2
6460,95658,3
6461,95659,3
6462,95660,3
6463,95661,3
6464,95662,3
6465,95663,3
6466,95664,4
6467,95665,4
6468,95666,3
6469,95667,3
6470,95668,4
6471,95669,2
6472,95670,3
6473,95671,3
6474,95672,4
6475,95673,3
6476,95674,4
6477,95675,4
6478,95676,3
6479,95677,3
6480,95678,4
6481,95679,3
6482,95680,3
6483,95681,3
6484,95682,3
6485,95683,3
6486,95684,3
6487,95685,4
6488,95686,2
6489,95687,3
6490,95688,3
6491,95689,3
6492,95690,3
6493,95691,4
6494,95692,3
6495,95693,3
6496,95694,4
6497,95695,3
6498,95696,4
6499,95697,3
6500,95698,1
6501,95699,3
6502,95700,4
6503,95701,4
6504,95702,4
6505,95703,2
6506,95704,4
6507,95705,3
6508,95706,2
6509,95707,2
6510,95708,3
6511,95709,3
6512,95710,4
6513,95711,3
6514,95712,4
6515,95713,3
6516,95714,2
6517,95715,4
6518,95716,3
6519,95717,3
6520,95718,4
6521,95719,2
6522,95720,3
6523,95721,4
6524,95722,4
6525,95723,3
6526,95724,3
6527,95725,4
6528,95726,3
6529,95727,3
6530,95728,4
6531,95729,2
6532,95730,3
6533,95731,4
6534,95732,2
6535,95733,3
6536,95734,4
6537,95735,4
6538,95736,4
6539,95737,3
6540,95738,3
6541,95739,3
6542,95740,4
6543,95741,3
6544,95742,3
6545,95743,3
6546,95744,2
6547,95745,4
6548,95746,4
6549,95747,4
6550,95748,3
6551,95749,3
6552,95750,3
6553,95751,3
6554,95752,4
6555,95753,2
6556,95754,2
6557,95755,3
6558,95756,2
6559,95757,4
6560,95758,4
6561,95759,2
6562,95760,3
6563,95761,3
6564,95762,3
6565,95763,2
6566,95764,3
6567,95765,3
6568,95766,3
6569,95767,4
6570,95768,3
6571,95769,4
6572,95770,4
6573,95771,3
6574,95772,4
6575,95773,4
6576,95774,3
6577,95775,4
6578,95776,3
6579,95777,4
6580,95778,4
6581,95779,3
6582,95780,3
6583,95781,3
6584,95782,3
6585,95783,2
6586,95784,4
6587,95785,3
6588,95786,3
6589,95787,4
6590,95788,4
6591,95789,2
6592,95790,3
6593,95791,2
6594,95792,3
6595,95793,3
6596,95794,3
6597,95795,4
6598,95796,3
6599,95797,4
6600,95798,3
6601,95799,3
6602,95800,3
6603,95801,4
6604,95802,2
6605,95803,4
6606,95804,3
6607,95805,3
6608,95806,3
6609,95807,2
6610,95808,3
6611,95809,4
6612,95810,3
6613,95811,4
6614,95812,4
6615,95813,4
6616,95814,3
6617,95815,4
6618,95816,2
6619,95817,3
6620,95818,3
6621,95819,3
6622,95820,3
6623,95821,4
6624,95822,3
6625,95823,3
6626,95824,2
6627,95825,2
6628,95826,3
6629,95827,2
6630,95828,3
6631,95829,4
6632,95830,3
6633,95831,4
6634,95832,4
6635,95833,3
6636,95834,3
6637,95835,3
6638,95836,4
6639,95837,4
6640,95838,4
6641,95839,4
6642,95840,3
6643,95841,2
6644,95842,3
6645,95843,4
6646,95844,3
6647,95845,3
6648,95846,4
6649,95847,3
6650,95848,3
6651,95849,3
6652,95850,3
6653,95851,2
6654,95852,3
6655,95853,3
6656,95854,3
6657,95855,3
6658,95856,4
6659,95857,4
6660,95858,2
6661,95859,4
6662,95860,4
6663,95861,3
6664,95862,3
6665,95863,4
6666,95864,2
6667,95865,4
6668,95866,3
6669,95867,2
6670,95868,3
6671,95869,3
6672,95870,3
6673,95871,3
6674,95872,4
6675,95873,2
6676,95874,4
6677,95875,4
6678,95876,2
6679,95877,3
6680,95878,3
6681,95879,3
6682,95880,3
6683,95881,3
6684,95882,3
6685,95883,3
6686,95884,3
6687,95885,3
6688,95886,3
6689,95887,4
6690,95888,3
6691,95889,3
6692,95890,2
6693,95891,3
6694,95892,2
6695,95893,4
6696,95894,4
6697,95895,3
6698,95896,3
6699,95897,4
6700,95898,2
6701,95899,3
6702,95900,3
6703,95901,3
6704,95902,4
6705,95903,2
6706,95904,4
6707,95905,3
6708,95906,2
6709,95907,2
6710,95908,2
6711,95909,4
6712,95910,3
6713,95911,3
6714,95912,3
6715,95913,2
6716,95914,3
6717,95915,3
6718,95916,4
6719,95917,4
6720,95918,3
6721,95919,3
6722,95920,3
6723,95921,4
6724,95922,3
6725,95923,3
6726,95924,3
6727,95925,3
6728,95926,4
6729,95927,3
6730,95928,2
6731,95929,4
6732,95930,3
6733,95931,3
6734,95932,3
6735,95933,3
6736,95934,4
6737,95935,4
6738,95936,4
6739,95937,3
6740,95938,4
6741,95939,3
6742,95940,3
6743,95941,4
6744,95942,2
6745,95943,4
6746,95944,2
6747,95945,4
6748,95946,2
6749,95947,3
6750,95948,3
6751,95949,3
6752,95950,3
6753,95951,4
6754,95952,3
6755,95953,3
6756,95954,4
6757,95955,4
6758,95956,3
6759,95957,3
6760,95958,4
6761,95959,3
6762,95960,2
6763,95961,3
6764,95962,2
6765,95963,2
6766,95964,3
6767,95965,3
6768,95966,3
6769,95967,4
6770,95968,4
6771,95969,4
6772,95970,2
6773,95971,2
6774,95972,3
6775,95973,2
6776,95974,4
6777,95975,4
6778,95976,4
6779,95977,2
6780,95978,4
6781,95979,4
6782,95980,3
6783,95981,4
6784,95982,2
6785,95983,2
6786,95984,3
6787,95985,4
6788,95986,4
6789,95987,3
6790,95988,3
6791,95989,3
6792,95990,3
6793,95991,2
6794,95992,2
6795,95993,3
6796,95994,3
6797,95995,3
6798,95996,3
6799,95997,3
6800,95998,2
6801,95999,4
6802,96000,3
6803,96001,3
6804,96002,2
6805,96003,3
6806,96004,3
6807,96005,3
6808,96006,3
6809,96007,4
6810,96008,3
6811,96009,3
6812,96010,4
6813,96011,4
6814,96012,3
6815,96013,3
6816,96014,3
6817,96015,3
6818,96016,3
6819,96017,3
6820,96018,4
6821,96019,2
6822,96020,3
6823,96021,4
6824,96022,3
6825,96023,3
6826,96024,3
6827,96025,2
6828,96026,4
6829,96027,2
6830,96028,3
6831,96029,4
6832,96030,4
6833,96031,3
6834,96032,4
6835,96033,4
6836,96034,3
6837,96035,4
6838,96036,4
6839,96037,3
6840,96038,3
6841,96039,3
6842,96040,2
6843,96041,3
6844,96042,3
6845,96043,3
6846,96044,2
6847,96045,4
6848,96046,4
6849,96047,2
6850,96048,3
6851,96049,3
6852,96050,3
6853,96051,4
6854,96052,2
6855,96053,3
6856,96054,2
6857,96055,3
6858,96056,3
6859,96057,3
6860,96058,4
6861,96059,3
6862,96060,4
6863,96061,4
6864,96062,2
6865,96063,4
6866,96064,3
6867,96065,4
6868,96066,2
6869,96067,3
6870,96068,3
6871,96069,3
6872,96070,4
6873,96071,4
6874,96072,2
6875,96073,4
6876,96074,2
6877,96075,3
6878,96076,2
6879,96077,2
6880,96078,3
6881,96079,3
6882,96080,3
6883,96081,3
6884,96082,4
6885,96083,2
6886,96084,4
6887,96085,3
6888,96086,3
6889,96087,3
6890,96088,3
6891,96089,3
6892,96090,3
6893,96091,3
6894,96092,3
6895,96093,4
6896,96094,3
6897,96095,3
6898,96096,2
6899,96097,3
6900,96098,3
6901,96099,4
6902,96100,3
6903,96101,2
6904,96102,3
6905,96103,4
6906,96104,4
6907,96105,3
6908,96106,4
6909,96107,3
6910,96108,3
6911,96109,3
6912,96110,3
6913,96111,3
6914,96112,4
6915,96113,4
6916,96114,3
6917,96115,3
6918,96116,2
6919,96117,4
6920,96118,3
6921,96119,4
6922,96120,3
6923,96121,2
6924,96122,3
6925,96123,4
6926,96124,2
6927,96125,4
6928,96126,3
6929,96127,4
6930,96128,2
6931,96129,4
6932,96130,3
6933,96131,3
6934,96132,3
6935,96133,2
6936,96134,3
6937,96135,4
6938,96136,2
6939,96137,3
6940,96138,3
6941,96139,3
6942,96140,3
6943,96141,3
6944,96142,4
6945,96143,4
6946,96144,2
6947,96145,3
6948,96146,3
6949,96147,3
6950,96148,3
6951,96149,2
6952,96150,4
6953,96151,3
6954,96152,3
6955,96153,3
6956,96154,3
6957,96155,3
6958,96156,4
6959,96157,3
6960,96158,4
6961,96159,3
6962,96160,3
6963,96161,3
6964,96162,2
6965,96163,4
6966,96164,2
6967,96165,2
6968,96166,3
6969,96167,3
6970,96168,2
6971,96169,3
6972,96170,3
6973,96171,4
6974,96172,3
6975,96173,3
6976,96174,3
6977,96175,4
6978,96176,4
6979,96177,3
6980,96178,3
6981,96179,3
6982,96180,3
6983,96181,3
6984,96182,3
6985,96183,3
6986,96184,3
6987,96185,3
6988,96186,3
6989,96187,3
6990,96188,3
6991,96189,3
6992,96190,2
6993,96191,3
6994,96192,3
6995,96193,3
6996,96194,3
6997,96195,2
6998,96196,4
6999,96197,3
7000,96198,3
7001,96199,4
7002,96200,3
7003,96201,3
7004,96202,4
7005,96203,3
7006,96204,3
7007,96205,3
7008,96206,3
7009,96207,4
7010,96208,3
7011,96209,3
7012,96210,4
7013,96211,3
7014,96212,3
7015,96213,3
7016,96214,3
7017,96215,3
7018,96216,3
7019,96217,2
7020,96218,2
7021,96219,3
7022,96220,3
7023,96221,3
7024,96222,4
7025,96223,3
7026,96224,1
7027,96225,3
7028,96226,4
7029,96227,2
7030,96228,4
7031,96229,4
7032,96230,3
7033,96231,4
7034,96232,2
7035,96233,3
7036,96234,4
7037,96235,4
7038,96236,2
7039,96237,4
7040,96238,3
7041,96239,3
7042,96240,3
7043,96241,3
7044,96242,4
7045,96243,3
7046,96244,3
7047,96245,4
7048,96246,3
7049,96247,3
7050,96248,3
7051,96249,3
7052,96250,4
7053,96251,4
7054,96252,3
7055,96253,3
7056,96254,3
7057,96255,4
7058,96256,3
7059,96257,3
7060,96258,4
7061,96259,3
7062,96260,3
7063,96261,2
7064,96262,3
7065,96263,3
7066,96264,3
7067,96265,3
7068,96266,4
7069,96267,3
7070,96268,3
7071,96269,2
7072,96270,3
7073,96271,4
7074,96272,4
7075,96273,3
7076,96274,4
7077,96275,3
7078,96276,3
7079,96277,4
7080,96278,3
7081,96279,4
7082,96280,3
7083,96281,3
7084,96282,3
7085,96283,3
7086,96284,4
7087,96285,3
7088,96286,3
7089,96287,3
7090,96288,4
7091,96289,4
7092,96290,3
7093,96291,4
7094,96292,4
7095,96293,4
7096,96294,4
7097,96295,3
7098,96296,3
7099,96297,4
7100,96298,4
7101,96299,3
7102,96300,3
7103,96301,3
7104,96302,3
7105,96303,4
7106,96304,4
7107,96305,3
7108,96306,3
7109,96307,3
7110,96308,4
7111,96309,3
7112,96310,3
7113,96311,2
7114,96312,3
7115,96313,4
