,row_id,user_id,category_id,video_id,age,followers,views,gender_Female,gender_Male,profession_Other,profession_Student,profession_Working Professional,engagement_score
9722,98920,13770,19,45,35,230,369,0,1,1,0,0,3
9723,98921,16860,11,40,20,250,180,0,1,0,1,0,4
9724,98922,24903,18,43,26,180,444,1,0,1,0,0,2
9725,98923,22536,12,42,23,180,138,0,1,0,1,0,4
9726,98924,5578,16,98,20,270,462,0,1,0,1,0,4
9727,98925,27126,8,17,16,280,628,0,1,0,1,0,4
9728,98926,20318,9,142,42,230,819,0,1,0,0,1,3
9729,98927,22046,16,34,32,270,462,0,1,1,0,0,3
9730,98928,9736,31,105,29,230,156,1,0,0,0,1,3
9731,98929,7306,5,54,13,240,229,0,1,0,1,0,4
9732,98930,11844,8,125,28,280,628,1,0,1,0,0,3
9733,98931,15341,32,132,20,330,714,0,1,0,1,0,3
9734,98932,15660,5,55,32,240,229,0,1,1,0,0,3
9735,98933,25296,8,101,21,280,628,0,1,0,1,0,3
9736,98934,26976,8,125,13,280,628,1,0,0,1,0,2
9737,98935,16830,8,125,35,280,628,0,1,1,0,0,3
9738,98936,26601,8,100,16,280,628,0,1,0,1,0,4
9739,98937,26183,19,45,34,230,369,1,0,1,0,0,3
9740,98938,9751,4,7,29,230,781,0,1,1,0,0,3
9741,98939,25125,8,74,23,280,628,0,1,1,0,0,3
9742,98940,6884,19,121,20,230,369,0,1,0,1,0,4
9743,98941,21520,32,145,39,330,714,1,0,1,0,0,3
9744,98942,19150,31,86,33,230,156,0,1,1,0,0,3
9745,98943,23957,8,110,17,280,628,0,1,0,1,0,3
9746,98944,3188,5,109,28,240,229,1,0,1,0,0,3
9747,98945,3460,16,34,29,270,462,0,1,1,0,0,3
9748,98946,255,4,64,17,230,781,1,0,0,1,0,2
9749,98947,14956,29,81,31,260,52,1,0,1,0,0,3
9750,98948,20433,34,115,20,230,840,0,1,0,1,0,3
9751,98949,22935,31,85,36,230,156,0,1,1,0,0,3
9752,98950,3557,19,144,25,230,369,1,0,0,1,0,4
9753,98951,20883,19,121,35,230,369,1,0,0,0,1,3
9754,98952,22923,34,94,26,230,840,0,1,0,1,0,3
9755,98953,9277,8,39,20,280,628,0,1,0,1,0,4
9756,98954,20479,4,64,25,230,781,0,1,0,0,1,3
9757,98955,7593,32,145,34,330,714,1,0,1,0,0,3
9758,98956,10880,4,99,26,230,781,1,0,0,0,1,3
9759,98957,18133,12,162,16,180,138,0,1,0,1,0,4
9760,98958,14179,8,16,26,280,628,0,1,0,0,1,3
9761,98959,19024,8,39,35,280,628,0,1,0,0,1,3
9762,98960,6943,19,45,17,230,369,1,0,0,1,0,4
9763,98961,27433,11,66,56,250,180,0,1,0,0,1,3
9764,98962,15645,32,145,12,330,714,1,0,0,1,0,2
9765,98963,2557,7,13,29,160,467,0,1,1,0,0,3
9766,98964,15322,44,166,10,210,636,1,0,0,1,0,2
9767,98965,10481,44,166,17,210,636,1,0,0,1,0,3
9768,98966,7553,42,136,21,290,689,0,1,0,1,0,3
9769,98967,14168,18,59,20,180,444,1,0,0,1,0,2
9770,98968,17395,8,16,24,280,628,1,0,0,0,1,3
9771,98969,9986,4,6,33,230,781,0,1,1,0,0,3
9772,98970,18572,15,32,15,340,662,0,1,0,1,0,3
9773,98971,16177,12,25,35,180,138,0,1,1,0,0,3
9774,98972,8548,7,13,40,160,467,1,0,1,0,0,3
9775,98973,12339,32,145,20,330,714,0,1,0,1,0,4
9776,98974,16334,11,22,22,250,180,0,1,0,1,0,4
9777,98975,4646,19,44,19,230,369,1,0,0,1,0,4
9778,98976,8364,16,34,38,270,462,1,0,0,0,1,3
9779,98977,25250,11,41,14,250,180,1,0,0,1,0,2
9780,98978,10069,31,85,16,230,156,0,1,0,1,0,4
9781,98979,23269,16,34,33,270,462,0,1,0,0,1,3
9782,98980,15595,32,133,19,330,714,1,0,0,1,0,2
9783,98981,2412,31,105,36,230,156,1,0,1,0,0,3
9784,98982,11618,5,119,26,240,229,1,0,1,0,0,3
9785,98983,20443,12,88,26,180,138,0,1,0,0,1,3
9786,98984,10831,25,62,34,240,317,1,0,1,0,0,3
9787,98985,24175,21,129,19,320,909,0,1,0,1,0,3
9788,98986,19857,19,144,23,230,369,1,0,0,1,0,2
9789,98987,24563,8,100,12,280,628,0,1,0,1,0,4
9790,98988,12282,19,44,34,230,369,1,0,0,0,1,3
9791,98989,15680,19,44,19,230,369,0,1,0,1,0,4
9792,98990,20963,34,96,18,230,840,1,0,0,1,0,2
9793,98991,2701,25,61,16,240,317,0,1,0,1,0,4
9794,98992,8176,34,96,35,230,840,1,0,1,0,0,2
9795,98993,8012,25,62,15,240,317,0,1,0,1,0,4
9796,98994,3801,5,163,17,240,229,0,1,0,1,0,4
9797,98995,20867,16,35,22,270,462,1,0,1,0,0,3
9798,98996,24092,11,22,11,250,180,0,1,0,1,0,4
9799,98997,8227,5,57,33,240,229,0,1,1,0,0,3
9800,98998,12360,12,42,37,180,138,0,1,0,0,1,3
9801,98999,2034,7,14,34,160,467,0,1,1,0,0,3
9802,99000,6420,11,22,21,250,180,1,0,0,1,0,4
9803,99001,12046,12,24,26,180,138,0,1,1,0,0,3
9804,99002,15864,11,77,21,250,180,0,1,0,1,0,4
9805,99003,26646,8,16,32,280,628,0,1,0,0,1,3
9806,99004,14476,34,96,34,230,840,1,0,1,0,0,2
9807,99005,6996,19,144,20,230,369,0,1,0,1,0,4
9808,99006,11769,8,67,37,280,628,1,0,1,0,0,3
9809,99007,10258,11,41,24,250,180,1,0,0,0,1,3
9810,99008,25971,8,74,37,280,628,0,1,1,0,0,3
9811,99009,24854,1,15,17,360,990,0,1,0,1,0,3
9812,99010,16046,5,71,26,240,229,0,1,0,0,1,3
9813,99011,89,15,113,21,340,662,0,1,0,1,0,4
9814,99012,26705,31,153,42,230,156,0,1,1,0,0,3
9815,99013,23556,5,57,22,240,229,0,1,0,1,0,4
9816,99014,14422,31,85,23,230,156,0,1,0,1,0,4
9817,99015,27363,42,134,21,290,689,0,1,1,0,0,3
9818,99016,1555,11,77,28,250,180,0,1,1,0,0,3
9819,99017,8380,8,39,31,280,628,0,1,1,0,0,3
9820,99018,19847,16,97,19,270,462,1,0,0,1,0,3
9821,99019,24999,4,99,18,230,781,0,1,0,1,0,3
9822,99020,17415,1,1,28,360,990,1,0,0,1,0,2
9823,99021,14459,11,41,29,250,180,0,1,1,0,0,3
9824,99022,20308,19,45,14,230,369,0,1,0,1,0,4
9825,99023,8314,12,162,23,180,138,0,1,0,1,0,4
9826,99024,1187,5,169,27,240,229,1,0,1,0,0,2
9827,99025,17497,34,115,23,230,840,0,1,0,0,1,3
9828,99026,24427,5,155,42,240,229,0,1,1,0,0,3
9829,99027,2556,7,28,27,160,467,1,0,1,0,0,3
9830,99028,16346,5,10,25,240,229,1,0,1,0,0,2
9831,99029,9026,9,19,17,230,819,0,1,0,1,0,4
9832,99030,15877,5,9,16,240,229,1,0,0,1,0,4
9833,99031,26195,5,109,32,240,229,0,1,0,0,1,3
9834,99032,8760,4,6,15,230,781,0,1,0,1,0,4
9835,99033,16870,34,95,21,230,840,1,0,0,0,1,3
9836,99034,402,32,132,21,330,714,1,0,0,1,0,2
9837,99035,16582,13,26,25,340,628,0,1,0,1,0,4
9838,99036,14803,11,22,14,250,180,1,0,0,1,0,2
9839,99037,9942,16,98,18,270,462,0,1,0,1,0,4
9840,99038,23750,25,61,38,240,317,1,0,0,0,1,3
9841,99039,8021,12,42,33,180,138,0,1,1,0,0,3
9842,99040,21261,42,134,37,290,689,0,1,1,0,0,3
9843,99041,17272,19,1,26,230,369,0,1,0,1,0,4
9844,99042,27565,5,9,33,240,229,0,1,1,0,0,3
9845,99043,11859,4,99,15,230,781,0,1,0,1,0,4
9846,99044,12518,4,6,34,230,781,1,0,1,0,0,2
9847,99045,86,19,44,28,230,369,1,0,0,1,0,2
9848,99046,5434,32,145,17,330,714,0,1,0,1,0,4
9849,99047,18273,25,138,24,240,317,1,0,0,1,0,2
9850,99048,13583,25,140,32,240,317,0,1,1,0,0,3
9851,99049,23122,10,159,29,210,44,1,0,1,0,0,3
9852,99050,8716,16,97,20,270,462,0,1,0,1,0,4
9853,99051,3759,5,9,12,240,229,0,1,0,1,0,4
9854,99052,9938,11,41,32,250,180,0,1,1,0,0,3
9855,99053,14818,7,13,26,160,467,1,0,0,1,0,4
9856,99054,14332,25,150,16,240,317,1,0,0,1,0,2
9857,99055,20966,11,23,14,250,180,0,1,0,1,0,4
9858,99056,23630,10,20,13,210,44,1,0,0,1,0,2
9859,99057,22251,5,10,35,240,229,0,1,0,0,1,3
9860,99058,4429,5,69,20,240,229,1,0,0,1,0,4
9861,99059,17236,8,39,37,280,628,1,0,1,0,0,3
9862,99060,13801,7,28,36,160,467,0,1,0,0,1,3
9863,99061,8713,15,33,13,340,662,0,1,0,1,0,3
9864,99062,19274,8,17,59,280,628,0,1,0,0,1,3
9865,99063,5568,29,156,27,260,52,0,1,1,0,0,3
9866,99064,19700,32,145,18,330,714,1,0,0,1,0,2
9867,99065,12265,15,113,13,340,662,0,1,0,1,0,3
9868,99066,26735,5,68,41,240,229,1,0,0,0,1,3
9869,99067,6693,11,23,11,250,180,0,1,0,1,0,4
9870,99068,12005,21,122,17,320,909,0,1,0,1,0,3
9871,99069,825,19,46,21,230,369,0,1,0,1,0,4
9872,99070,9761,15,113,30,340,662,0,1,1,0,0,3
9873,99071,27107,25,138,18,240,317,0,1,0,1,0,4
9874,99072,62,19,144,19,230,369,0,1,0,1,0,4
9875,99073,26015,7,28,17,160,467,0,1,0,1,0,3
9876,99074,25466,19,44,13,230,369,1,0,0,1,0,2
9877,99075,2042,15,32,22,340,662,0,1,0,1,0,4
9878,99076,13420,34,96,32,230,840,1,0,1,0,0,2
9879,99077,21533,25,140,20,240,317,1,0,0,1,0,2
9880,99078,1157,25,140,23,240,317,1,0,0,0,1,1
9881,99079,22331,13,27,28,340,628,0,1,1,0,0,3
9882,99080,706,11,77,21,250,180,0,1,0,1,0,4
9883,99081,19959,4,8,37,230,781,0,1,0,0,1,3
9884,99082,12910,25,150,18,240,317,0,1,0,1,0,4
9885,99083,11888,25,62,14,240,317,1,0,0,1,0,2
9886,99084,5068,16,137,27,270,462,1,0,0,0,1,3
9887,99085,10717,9,18,20,230,819,1,0,0,1,0,4
9888,99086,19925,16,98,31,270,462,1,0,1,0,0,3
9889,99087,15068,25,150,18,240,317,1,0,0,1,0,2
9890,99088,4009,8,110,19,280,628,0,1,0,1,0,4
9891,99089,13085,25,138,29,240,317,1,0,1,0,0,3
9892,99090,14763,5,91,15,240,229,0,1,0,1,0,4
9893,99091,25218,34,114,31,230,840,1,0,1,0,0,2
9894,99092,7669,5,80,21,240,229,1,0,0,1,0,2
9895,99093,19548,11,22,30,250,180,0,1,1,0,0,3
9896,99094,26489,29,81,33,260,52,0,1,0,0,1,3
9897,99095,6903,4,99,21,230,781,1,0,0,1,0,2
9898,99096,20633,5,78,22,240,229,0,1,0,1,0,4
9899,99097,18433,9,18,24,230,819,0,1,1,0,0,4
9900,99098,17676,8,100,35,280,628,0,1,0,0,1,3
9901,99099,15119,11,41,30,250,180,1,0,1,0,0,3
9902,99100,16184,31,86,29,230,156,0,1,0,0,1,3
9903,99101,15889,8,110,14,280,628,1,0,0,1,0,3
9904,99102,23539,16,137,31,270,462,0,1,0,0,1,3
9905,99103,18794,15,113,14,340,662,0,1,0,1,0,3
9906,99104,15872,5,57,30,240,229,0,1,1,0,0,3
9907,99105,15545,12,42,18,180,138,1,0,0,1,0,4
9908,99106,798,1,15,16,360,990,0,1,0,1,0,4
9909,99107,24391,32,145,27,330,714,0,1,0,1,0,3
9910,99108,12615,5,10,30,240,229,0,1,1,0,0,3
9911,99109,12413,31,105,14,230,156,0,1,0,1,0,4
9912,99110,4701,4,8,29,230,781,0,1,1,0,0,3
9913,99111,25725,32,133,42,330,714,0,1,0,0,1,3
9914,99112,18189,19,45,34,230,369,0,1,1,0,0,3
9915,99113,24420,34,94,13,230,840,1,0,0,1,0,2
9916,99114,17383,19,1,21,230,369,1,0,0,1,0,2
9917,99115,7352,31,152,36,230,156,0,1,1,0,0,3
9918,99116,6936,11,41,28,250,180,0,1,1,0,0,3
9919,99117,16868,11,23,28,250,180,0,1,0,0,1,3
9920,99118,16523,21,143,16,320,909,1,0,0,1,0,2
9921,99119,18082,32,145,28,330,714,0,1,1,0,0,3
9922,99120,1129,4,7,23,230,781,0,1,0,0,1,3
9923,99121,11217,5,109,12,240,229,1,0,0,1,0,4
9924,99122,20044,12,88,33,180,138,0,1,1,0,0,3
9925,99123,25047,16,137,36,270,462,1,0,1,0,0,3
9926,99124,841,12,88,19,180,138,0,1,0,1,0,4
9927,99125,12585,34,115,35,230,840,1,0,1,0,0,1
9928,99126,26223,31,86,17,230,156,0,1,0,1,0,3
9929,99127,7563,16,98,22,270,462,0,1,0,1,0,4
9930,99128,13621,18,59,17,180,444,1,0,0,1,0,2
9931,99129,16444,31,105,21,230,156,1,0,0,1,0,4
9932,99130,26317,8,100,13,280,628,1,0,0,1,0,2
9933,99131,19437,8,67,46,280,628,0,1,0,0,1,3
9934,99132,25719,8,17,19,280,628,0,1,0,1,0,4
9935,99133,4834,8,16,17,280,628,0,1,0,1,0,4
9936,99134,5024,25,62,44,240,317,0,1,0,0,1,3
9937,99135,3500,34,96,37,230,840,1,0,0,0,1,1
9938,99136,2675,11,77,27,250,180,1,0,1,0,0,3
9939,99137,26716,8,74,12,280,628,0,1,0,1,0,3
9940,99138,24478,25,150,17,240,317,0,1,0,1,0,4
9941,99139,6758,25,61,33,240,317,0,1,1,0,0,3
9942,99140,5138,8,100,20,280,628,1,0,0,1,0,3
9943,99141,13758,5,10,17,240,229,1,0,0,1,0,4
9944,99142,18882,8,16,18,280,628,0,1,0,1,0,3
9945,99143,11596,11,77,26,250,180,1,0,1,0,0,3
9946,99144,20247,5,9,31,240,229,1,0,1,0,0,3
9947,99145,9683,8,39,31,280,628,0,1,1,0,0,3
9948,99146,4581,32,92,35,330,714,1,0,0,0,1,3
9949,99147,5800,18,59,36,180,444,1,0,1,0,0,3
9950,99148,27501,19,1,14,230,369,1,0,0,1,0,2
9951,99149,9912,8,110,22,280,628,0,1,0,1,0,4
9952,99150,5237,4,6,13,230,781,0,1,0,1,0,4
9953,99151,7846,15,33,20,340,662,0,1,0,1,0,3
9954,99152,3900,4,64,33,230,781,1,0,0,0,1,3
9955,99153,11318,32,132,19,330,714,0,1,0,1,0,4
9956,99154,23799,8,125,39,280,628,1,0,1,0,0,3
9957,99155,17797,8,67,23,280,628,0,1,1,0,0,3
9958,99156,6610,5,71,21,240,229,1,0,0,1,0,3
9959,99157,20354,16,34,31,270,462,0,1,1,0,0,3
9960,99158,14337,25,140,15,240,317,0,1,0,1,0,4
9961,99159,592,31,105,15,230,156,0,1,0,1,0,4
9962,99160,14142,16,98,19,270,462,1,0,0,1,0,4
9963,99161,7262,11,41,13,250,180,1,0,0,1,0,4
9964,99162,9103,19,121,23,230,369,0,1,0,1,0,4
9965,99163,16740,8,67,44,280,628,1,0,0,0,1,3
9966,99164,12172,8,101,27,280,628,0,1,1,0,0,3
9967,99165,22140,11,41,21,250,180,0,1,0,1,0,4
9968,99166,75,34,94,16,230,840,0,1,0,1,0,4
9969,99167,25619,8,146,18,280,628,0,1,0,1,0,4
9970,99168,4160,4,99,18,230,781,0,1,0,0,1,3
9971,99169,20445,18,43,20,180,444,0,1,0,1,0,3
9972,99170,16631,21,143,17,320,909,1,0,0,1,0,2
9973,99171,6064,8,100,36,280,628,1,0,0,0,1,3
9974,99172,5297,32,132,20,330,714,1,0,1,0,0,2
9975,99173,10065,12,42,20,180,138,1,0,0,1,0,4
9976,99174,3824,25,140,21,240,317,1,0,0,1,0,2
9977,99175,17162,11,40,19,250,180,1,0,0,1,0,4
9978,99176,14829,4,99,37,230,781,1,0,0,0,1,3
9979,99177,11156,8,39,36,280,628,1,0,1,0,0,3
9980,99178,12782,34,114,31,230,840,1,0,1,0,0,2
9981,99179,6841,5,71,20,240,229,0,1,0,1,0,4
9982,99180,5293,10,21,36,210,44,0,1,0,0,1,3
9983,99181,7042,5,80,13,240,229,1,0,0,1,0,3
9984,99182,6881,25,140,39,240,317,1,0,0,0,1,3
9985,99183,12707,4,7,28,230,781,0,1,1,0,0,3
9986,99184,20635,12,42,16,180,138,0,1,0,1,0,4
9987,99185,3038,34,115,31,230,840,0,1,0,0,1,3
9988,99186,2492,25,61,23,240,317,0,1,0,1,0,4
9989,99187,14298,25,139,22,240,317,0,1,1,0,0,3
9990,99188,27104,5,155,15,240,229,1,0,0,1,0,4
9991,99189,27595,8,74,19,280,628,0,1,0,1,0,3
9992,99190,2167,8,125,34,280,628,1,0,0,0,1,3
9993,99191,195,4,7,21,230,781,0,1,0,0,1,3
9994,99192,13880,5,10,15,240,229,1,0,0,1,0,4
9995,99193,24801,32,145,20,330,714,1,0,0,1,0,2
9996,99194,17989,31,151,25,230,156,1,0,0,1,0,4
9997,99195,17856,29,82,13,260,52,0,1,0,1,0,3
9998,99196,1127,21,129,22,320,909,0,1,0,0,1,3
9999,99197,8272,1,1,27,360,990,0,1,1,0,0,3
10000,99198,14465,25,140,19,240,317,1,0,0,1,0,2
10001,99199,1106,15,33,23,340,662,0,1,0,1,0,4
10002,99200,13762,5,109,29,240,229,1,0,1,0,0,3
10003,99201,1617,19,44,33,230,369,1,0,1,0,0,2
10004,99202,2311,19,1,37,230,369,1,0,0,0,1,3
10005,99203,12834,25,61,21,240,317,1,0,0,0,1,3
10006,99204,13939,8,67,20,280,628,0,1,0,1,0,4
10007,99205,23527,11,23,16,250,180,1,0,0,1,0,2
10008,99206,23432,19,44,34,230,369,0,1,0,0,1,3
10009,99207,17391,25,62,14,240,317,0,1,0,1,0,4
10010,99208,22823,11,77,35,250,180,1,0,1,0,0,3
10011,99209,25874,5,109,13,240,229,1,0,0,1,0,4
10012,99210,7025,5,9,23,240,229,0,1,0,0,1,3
10013,99211,10113,10,20,17,210,44,1,0,0,1,0,4
10014,99212,26889,5,109,20,240,229,1,0,0,1,0,4
10015,99213,21434,13,29,24,340,628,1,0,0,1,0,3
10016,99214,18498,8,125,35,280,628,1,0,0,0,1,3
10017,99215,20221,8,74,31,280,628,1,0,1,0,0,3
10018,99216,17838,13,29,18,340,628,0,1,0,1,0,3
10019,99217,5429,16,35,38,270,462,0,1,1,0,0,3
10020,99218,24859,8,74,18,280,628,0,1,0,1,0,3
10021,99219,24082,25,150,37,240,317,0,1,0,0,1,3
10022,99220,22889,32,133,17,330,714,0,1,0,1,0,3
10023,99221,11215,4,64,14,230,781,1,0,0,1,0,2
10024,99222,14819,25,138,15,240,317,1,0,0,1,0,2
10025,99223,16669,19,45,29,230,369,0,1,0,0,1,3
10026,99224,15178,31,160,34,230,156,0,1,1,0,0,3
10027,99225,6415,5,10,20,240,229,0,1,0,1,0,4
10028,99226,12229,25,61,33,240,317,1,0,1,0,0,2
10029,99227,9990,19,144,24,230,369,0,1,0,0,1,3
10030,99228,4543,11,22,24,250,180,0,1,0,1,0,4
10031,99229,24833,5,10,20,240,229,1,0,0,1,0,3
10032,99230,18076,1,2,18,360,990,1,0,0,1,0,2
10033,99231,18351,5,69,23,240,229,1,0,1,0,0,3
10034,99232,10094,16,97,23,270,462,1,0,0,1,0,4
10035,99233,10860,5,80,26,240,229,1,0,0,0,1,3
10036,99234,5085,11,41,39,250,180,1,0,1,0,0,3
10037,99235,24951,5,109,11,240,229,1,0,0,1,0,2
10038,99236,10005,8,39,18,280,628,0,1,0,1,0,4
10039,99237,4848,34,115,22,230,840,0,1,0,1,0,4
10040,99238,22737,18,58,33,180,444,0,1,1,0,0,3
10041,99239,20553,19,44,38,230,369,0,1,1,0,0,3
10042,99240,7807,25,138,21,240,317,1,0,0,1,0,2
10043,99241,25559,4,8,19,230,781,0,1,0,1,0,4
10044,99242,12082,8,39,32,280,628,0,1,1,0,0,3
10045,99243,2989,4,8,37,230,781,0,1,1,0,0,3
10046,99244,663,8,16,20,280,628,0,1,0,1,0,4
10047,99245,24200,5,158,33,240,229,0,1,1,0,0,3
10048,99246,5353,31,160,31,230,156,0,1,1,0,0,3
10049,99247,26950,4,6,34,230,781,1,0,1,0,0,2
10050,99248,16376,10,20,37,210,44,1,0,1,0,0,3
10051,99249,2698,8,146,17,280,628,0,1,0,1,0,4
10052,99250,22259,5,87,11,240,229,1,0,0,1,0,2
10053,99251,17066,4,99,14,230,781,0,1,0,1,0,4
10054,99252,23977,12,42,15,180,138,0,1,0,1,0,4
10055,99253,27435,4,6,23,230,781,1,0,0,1,0,3
10056,99254,9719,5,109,31,240,229,1,0,0,0,1,3
10057,99255,1935,4,64,14,230,781,0,1,0,1,0,4
10058,99256,24409,12,25,21,180,138,0,1,0,0,1,3
10059,99257,3899,25,138,25,240,317,1,0,1,0,0,2
10060,99258,17093,21,122,13,320,909,0,1,0,1,0,3
10061,99259,17627,25,62,17,240,317,0,1,0,1,0,3
10062,99260,23864,11,22,20,250,180,1,0,0,1,0,3
10063,99261,25433,25,138,22,240,317,0,1,0,1,0,3
10064,99262,4330,4,6,20,230,781,1,0,0,1,0,2
10065,99263,16655,16,34,15,270,462,0,1,0,1,0,4
10066,99264,2427,11,66,17,250,180,0,1,0,1,0,4
10067,99265,11820,19,45,35,230,369,0,1,1,0,0,3
10068,99266,24196,21,104,15,320,909,0,1,0,1,0,3
10069,99267,1011,5,163,16,240,229,1,0,0,1,0,3
10070,99268,3007,34,115,17,230,840,0,1,0,1,0,4
10071,99269,7219,21,122,53,320,909,0,1,0,0,1,3
10072,99270,12803,11,23,22,250,180,1,0,0,1,0,4
10073,99271,6445,19,144,31,230,369,1,0,1,0,0,3
10074,99272,21425,31,160,31,230,156,0,1,0,0,1,3
10075,99273,11805,4,8,33,230,781,0,1,1,0,0,3
10076,99274,14256,5,87,38,240,229,0,1,0,0,1,3
10077,99275,6072,19,44,17,230,369,0,1,0,1,0,4
10078,99276,194,8,16,24,280,628,0,1,0,1,0,4
10079,99277,14865,16,97,24,270,462,1,0,0,0,1,3
10080,99278,21645,4,99,31,230,781,1,0,1,0,0,2
10081,99279,18317,34,114,14,230,840,0,1,0,1,0,2
10082,99280,23108,7,13,38,160,467,1,0,1,0,0,3
10083,99281,21781,19,1,26,230,369,0,1,1,0,0,3
10084,99282,3329,5,80,16,240,229,0,1,0,1,0,4
10085,99283,22182,16,98,24,270,462,1,0,0,1,0,3
10086,99284,10443,19,144,29,230,369,1,0,1,0,0,3
10087,99285,19892,7,28,30,160,467,0,1,1,0,0,3
10088,99286,5336,31,105,14,230,156,0,1,0,1,0,4
10089,99287,7338,19,121,15,230,369,0,1,0,1,0,3
10090,99288,5721,8,74,18,280,628,0,1,0,1,0,4
10091,99289,447,11,23,37,250,180,0,1,0,0,1,3
10092,99290,18541,11,41,26,250,180,0,1,0,1,0,4
10093,99291,25853,25,62,11,240,317,1,0,0,1,0,2
10094,99292,19836,25,138,32,240,317,1,0,0,0,1,3
10095,99293,15904,31,85,36,230,156,0,1,1,0,0,3
10096,99294,26745,19,45,46,230,369,0,1,0,0,1,3
10097,99295,8567,11,77,13,250,180,0,1,0,1,0,4
10098,99296,1588,11,77,20,250,180,0,1,0,0,1,3
10099,99297,3477,11,77,18,250,180,0,1,0,1,0,4
10100,99298,4953,31,85,24,230,156,0,1,0,1,0,4
10101,99299,588,5,109,18,240,229,1,0,0,1,0,4
10102,99300,1889,13,29,15,340,628,0,1,0,1,0,4
10103,99301,27554,16,97,28,270,462,0,1,1,0,0,3
10104,99302,9932,19,44,32,230,369,0,1,0,0,1,3
10105,99303,13743,25,62,18,240,317,1,0,0,1,0,2
10106,99304,9813,19,45,16,230,369,1,0,0,1,0,4
10107,99305,25058,11,77,35,250,180,0,1,1,0,0,3
10108,99306,7114,4,99,24,230,781,1,0,0,1,0,2
10109,99307,26201,5,118,19,240,229,0,1,0,1,0,4
10110,99308,15229,34,96,18,230,840,1,0,0,0,1,3
10111,99309,21402,16,35,31,270,462,1,0,1,0,0,3
10112,99310,22790,19,121,31,230,369,0,1,1,0,0,3
10113,99311,14849,19,46,41,230,369,0,1,1,0,0,3
10114,99312,8414,5,72,36,240,229,1,0,1,0,0,3
10115,99313,18004,5,56,23,240,229,1,0,0,1,0,3
10116,99314,12299,8,100,34,280,628,0,1,1,0,0,3
10117,99315,23344,11,41,19,250,180,1,0,0,1,0,3
10118,99316,2372,11,66,34,250,180,0,1,1,0,0,3
10119,99317,21569,1,2,14,360,990,0,1,0,1,0,4
10120,99318,5524,12,162,16,180,138,0,1,0,1,0,4
10121,99319,15079,4,6,16,230,781,0,1,0,1,0,4
10122,99320,9850,42,134,17,290,689,0,1,0,1,0,3
10123,99321,6072,5,109,17,240,229,0,1,0,1,0,4
10124,99322,27225,34,114,10,230,840,0,1,0,1,0,4
10125,99323,18441,5,55,31,240,229,0,1,0,0,1,3
10126,99324,23842,16,35,39,270,462,1,0,1,0,0,3
10127,99325,22448,25,150,13,240,317,0,1,0,1,0,4
10128,99326,26619,11,77,33,250,180,0,1,1,0,0,3
10129,99327,13320,25,150,15,240,317,1,0,0,1,0,2
10130,99328,19520,8,39,19,280,628,0,1,0,1,0,3
10131,99329,6270,12,24,30,180,138,0,1,0,0,1,3
10132,99330,15372,15,113,28,340,662,1,0,1,0,0,3
10133,99331,23665,1,2,19,360,990,0,1,0,1,0,4
10134,99332,23020,5,168,50,240,229,0,1,0,0,1,3
10135,99333,17611,34,94,28,230,840,0,1,1,0,0,3
10136,99334,25929,5,90,28,240,229,0,1,1,0,0,3
10137,99335,19663,31,86,22,230,156,0,1,0,0,1,3
10138,99336,1518,8,101,17,280,628,0,1,0,1,0,4
10139,99337,3062,25,61,28,240,317,1,0,0,1,0,2
10140,99338,15103,16,35,16,270,462,0,1,0,1,0,4
10141,99339,3690,19,44,15,230,369,0,1,0,1,0,4
10142,99340,6651,25,62,41,240,317,0,1,0,0,1,3
10143,99341,24205,34,96,38,230,840,1,0,1,0,0,3
10144,99342,12064,5,9,38,240,229,1,0,1,0,0,3
10145,99343,813,25,150,32,240,317,0,1,0,0,1,3
10146,99344,9306,5,68,25,240,229,1,0,0,0,1,3
10147,99345,18859,8,67,29,280,628,0,1,1,0,0,3
10148,99346,13494,34,95,19,230,840,1,0,0,0,1,3
10149,99347,18196,4,64,43,230,781,0,1,0,0,1,3
10150,99348,27338,11,40,13,250,180,0,1,0,1,0,3
10151,99349,776,32,92,17,330,714,0,1,0,1,0,4
10152,99350,21676,19,144,18,230,369,0,1,0,1,0,4
10153,99351,1946,4,8,34,230,781,0,1,0,0,1,3
10154,99352,16027,8,146,14,280,628,0,1,0,1,0,4
10155,99353,26633,8,74,29,280,628,0,1,1,0,0,3
10156,99354,14739,11,40,30,250,180,0,1,1,0,0,3
10157,99355,26243,5,68,16,240,229,1,0,0,1,0,3
10158,99356,3879,8,39,13,280,628,0,1,0,1,0,4
10159,99357,21027,34,96,17,230,840,1,0,0,1,0,2
10160,99358,19136,5,172,42,240,229,1,0,0,0,1,2
10161,99359,19924,12,30,33,180,138,1,0,1,0,0,3
10162,99360,5339,5,9,31,240,229,0,1,1,0,0,3
10163,99361,18708,12,24,14,180,138,1,0,0,1,0,2
10164,99362,26689,44,174,20,210,636,0,1,0,1,0,3
10165,99363,24800,19,121,27,230,369,0,1,1,0,0,3
10166,99364,217,19,44,17,230,369,1,0,0,1,0,2
10167,99365,12022,32,145,37,330,714,0,1,0,0,1,3
10168,99366,14911,8,39,15,280,628,0,1,0,1,0,4
10169,99367,21069,16,34,29,270,462,1,0,1,0,0,3
10170,99368,2000,11,41,14,250,180,1,0,0,1,0,4
10171,99369,13304,4,6,19,230,781,1,0,0,1,0,2
